Index,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted
2009-11-18,7.376429,7.392857,7.285714,7.355714,374320800,6.298507
2009-11-19,7.3075,7.3075,7.135714,7.161071,542326400,6.131841
2009-11-20,7.1125,7.156786,7.062857,7.14,406666400,6.113798
2009-11-23,7.25,7.357143,7.248214,7.352857,474896800,6.296062
2009-11-24,7.333214,7.352857,7.246429,7.301429,318438400,6.252023
2009-11-25,7.335714,7.344643,7.277143,7.2925,286454000,6.24438
2009-11-27,7.115,7.248571,7.084643,7.163929,295257200,6.134287
2009-11-30,7.1825,7.202857,7.098929,7.139643,424858000,6.113492
2009-12-01,7.222857,7.241786,7.029643,7.034643,465763200,6.023583
2009-12-02,7.105714,7.193571,6.991071,7.008214,715260000,6.000953
2009-12-03,7.050714,7.106429,7.009643,7.017143,448719600,6.008598
2009-12-04,7.132143,7.138571,6.795714,6.904286,826884800,5.911962
2009-12-07,6.904286,6.920357,6.738571,6.748214,714758800,5.778321
2009-12-08,6.762857,6.869643,6.739286,6.781071,690398800,5.806457
2009-12-09,6.831429,7.077143,6.796786,7.064286,684782000,6.048965
2009-12-10,7.125,7.132143,7.004286,7.015357,489669600,6.00707
2009-12-11,7.063571,7.071429,6.908214,6.9525,429774800,5.953245
2009-12-14,6.9775,7.051071,6.877143,7.035,495790400,6.023888
2009-12-15,6.993929,7.053929,6.9025,6.934643,419459600,5.937956
2009-12-16,6.967857,7.017857,6.948214,6.965357,352984800,5.964255
2009-12-17,6.937857,6.964286,6.821429,6.852143,388838800,5.867312
2009-12-18,6.898929,6.982143,6.878571,6.979643,608770400,5.976487
2009-12-21,7.001786,7.133929,6.988214,7.079643,611906400,6.062114
2009-12-22,7.122857,7.173214,7.095,7.155714,349515600,6.127252
2009-12-23,7.185714,7.227857,7.171786,7.217857,345525600,6.180464
2009-12-24,7.269643,7.476786,7.2625,7.465714,500889200,6.3927
2009-12-28,7.561429,7.641071,7.486071,7.5575,644565600,6.471292
2009-12-29,7.593929,7.597143,7.454643,7.467857,445205600,6.394534
2009-12-30,7.458214,7.571429,7.439643,7.558571,412084400,6.472208
2009-12-31,7.611786,7.619643,7.52,7.526071,352410800,6.444379
2010-01-04,7.6225,7.660714,7.585,7.643214,493729600,6.544687
2010-01-05,7.664286,7.699643,7.616071,7.656429,601904800,6.556003
2010-01-06,7.656429,7.686786,7.526786,7.534643,552160000,6.45172
2010-01-07,7.5625,7.571429,7.466071,7.520714,477131200,6.439793
2010-01-08,7.510714,7.571429,7.466429,7.570714,447610800,6.482606
2010-01-11,7.6,7.607143,7.444643,7.503929,462229600,6.425422
2010-01-12,7.471071,7.491786,7.372143,7.418571,594459600,6.35233
2010-01-13,7.423929,7.533214,7.289286,7.523214,605892000,6.441933
2010-01-14,7.503929,7.516429,7.465,7.479643,432894000,6.404625
2010-01-15,7.533214,7.557143,7.3525,7.354643,594067600,6.29759
2010-01-19,7.440357,7.685357,7.401429,7.68,730007600,6.576184
2010-01-20,7.675357,7.698214,7.482143,7.561786,612152800,6.474962
2010-01-21,7.574286,7.618214,7.400357,7.431071,608154400,6.363033
2010-01-22,7.385,7.410714,7.041429,7.0625,881767600,6.047435
2010-01-25,7.2325,7.310714,7.149643,7.2525,1065699600,6.210128
2010-01-26,7.355357,7.6325,7.235,7.355,1867110000,6.297896
2010-01-27,7.3875,7.520714,7.126071,7.424286,1722568400,6.357223
2010-01-28,7.318929,7.339286,7.096429,7.1175,1173502400,6.094533
2010-01-29,7.181429,7.221429,6.794643,6.859286,1245952400,5.873428
2010-02-01,6.870357,7,6.832143,6.954643,749876400,5.955081
2010-02-02,6.996786,7.011429,6.906429,6.995,698342400,5.989637
2010-02-03,6.970357,7.15,6.943571,7.115357,615328000,6.092697
2010-02-04,7.026071,7.084643,6.841786,6.858929,757652000,5.873123
2010-02-05,6.879643,7,6.816071,6.980714,850306800,5.977406
2010-02-08,6.988929,7.067143,6.928571,6.932857,478270800,5.936426
2010-02-09,7.015,7.053571,6.955357,7.006786,632886800,5.999731
2010-02-10,6.996071,7.021429,6.937857,6.968571,370361600,5.967008
2010-02-11,6.96,7.133929,6.930714,7.095357,550345600,6.075571
2010-02-12,7.075357,7.201429,6.982143,7.156429,655468800,6.127865
2010-02-16,7.212143,7.274643,7.197143,7.264286,543737600,6.220221
2010-02-17,7.2925,7.296786,7.173571,7.233929,436396800,6.194227
2010-02-18,7.201071,7.281786,7.175714,7.2475,422825200,6.205848
2010-02-19,7.209286,7.257143,7.1825,7.2025,415469600,6.167316
2010-02-22,7.226429,7.232143,7.113929,7.157857,390563600,6.129088
2010-02-23,7.142857,7.190357,6.989643,7.037857,575094800,6.026335
2010-02-24,7.079643,7.194286,7.065714,7.166429,460566400,6.136427
2010-02-25,7.049286,7.245,7.031786,7.214286,665126000,6.177406
2010-02-26,7.227857,7.3275,7.214286,7.307857,507460800,6.25753
2010-03-01,7.348214,7.482143,7.3375,7.463929,550093600,6.39117
2010-03-02,7.4975,7.529643,7.419286,7.458929,566546400,6.386889
2010-03-03,7.462143,7.495357,7.426429,7.476071,372052800,6.401566
2010-03-04,7.474286,7.532857,7.451071,7.525357,366041200,6.443769
2010-03-05,7.676429,7.846429,7.665357,7.819643,899620400,6.695759
2010-03-08,7.8575,7.860357,7.794643,7.824286,429889600,6.699734
2010-03-09,7.796786,8.035714,7.781786,7.965,920259200,6.820224
2010-03-10,7.993929,8.052857,7.971429,8.03,596218000,6.875881
2010-03-11,7.996786,8.053571,7.975714,8.053571,405700400,6.896066
2010-03-12,8.120357,8.133214,8.0625,8.092857,416323600,6.929706
2010-03-15,8.049286,8.053571,7.866071,7.994286,493502800,6.8453
2010-03-16,8.006429,8.035,7.946786,8.016071,446908000,6.863955
2010-03-17,8.032143,8.0875,7.973929,8.004286,450956800,6.853864
2010-03-18,8.003571,8.035714,7.950357,8.023214,342109600,6.870072
2010-03-19,8.028214,8.044286,7.901071,7.9375,559445600,6.796677
2010-03-22,7.873929,8.071429,7.8625,8.026786,456419600,6.873131
2010-03-23,8.058571,8.170714,8.003571,8.155714,602431200,6.983528
2010-03-24,8.13,8.221429,8.125357,8.191786,597780400,7.014414
2010-03-25,8.247143,8.248929,8.080357,8.094643,542284400,6.931233
2010-03-26,8.176786,8.283929,8.1625,8.246429,640875200,7.061204
2010-03-29,8.321429,8.3525,8.272143,8.299643,540744400,7.106771
2010-03-30,8.45,8.481429,8.366071,8.423214,527310000,7.212582
2010-03-31,8.410357,8.450357,8.373571,8.392857,430659600,7.186585
2010-04-01,8.478929,8.526071,8.3125,8.4275,603145200,7.21625
2010-04-05,8.392143,8.518214,8.384643,8.5175,684507600,7.293315
2010-04-06,8.507143,8.58,8.464286,8.555,447017200,7.325427
2010-04-07,8.555357,8.64,8.523571,8.592857,628502000,7.357841
2010-04-08,8.587143,8.626429,8.501429,8.569643,572989200,7.337963
2010-04-09,8.6225,8.638929,8.587857,8.635357,334182800,7.394232
2010-04-12,8.65,8.681071,8.636071,8.653214,333026400,7.409525
2010-04-13,8.637857,8.671429,8.611071,8.658214,306210800,7.413803
2010-04-14,8.76,8.778929,8.716786,8.774643,404076400,7.513498
2010-04-15,8.777857,8.893929,8.768214,8.89,376784800,7.612278
2010-04-16,8.8775,8.969286,8.733929,8.835714,750545600,7.565793
2010-04-19,8.8225,8.853214,8.634643,8.823929,566924400,7.555705
2010-04-20,8.876429,8.901786,8.677143,8.735357,738326400,7.479861
2010-04-21,9.242857,9.294643,9.133214,9.257857,982391200,7.927265
2010-04-22,9.222857,9.526786,9.15,9.516786,793424800,8.148978
2010-04-23,9.571071,9.720714,9.535714,9.6725,796955600,8.28231
2010-04-26,9.71,9.730714,9.578214,9.625,479068800,8.241641
2010-04-27,9.545357,9.565714,9.304286,9.358571,709343600,8.013502
2010-04-28,9.401786,9.428571,9.1575,9.342857,758402400,8.000051
2010-04-29,9.393571,9.642857,9.3575,9.594286,558840800,8.215337
2010-04-30,9.618214,9.663214,9.321429,9.324643,542463600,7.984452
2010-05-03,9.422857,9.567143,9.388571,9.5125,454342000,8.145308
2010-05-04,9.388929,9.403214,9.169643,9.238571,723819600,7.91075
2010-05-05,9.036786,9.219286,8.883214,9.1425,883103200,7.828485
2010-05-06,9.065357,9.223214,7.116071,8.794643,1285860800,7.530626
2010-05-07,8.703929,8.806071,8.043214,8.423571,1676018400,7.212884
2010-05-10,8.9375,9.094643,8.876071,9.071071,984306400,7.767323
2010-05-11,8.994286,9.281786,8.946429,9.161429,848906800,7.844698
2010-05-12,9.258571,9.3975,9.239286,9.360357,654379600,8.015034
2010-05-13,9.400714,9.464286,9.157143,9.227143,599712400,7.900962
2010-05-14,9.112857,9.16,8.910714,9.065,759362800,7.762122
2010-05-17,9.096429,9.149286,8.846786,9.079286,762834800,7.774361
2010-05-18,9.177857,9.233929,8.937857,9.012857,782678400,7.717479
2010-05-19,8.910714,9.032857,8.744643,8.869286,1025726800,7.594541
2010-05-20,8.638571,8.708929,8.436071,8.491429,1282915200,7.270992
2010-05-21,8.315,8.732143,8.2625,8.654286,1223891200,7.410441
2010-05-24,8.831429,8.960714,8.795,8.812857,754238800,7.546216
2010-05-25,8.548214,8.812857,8.47,8.757857,1048006400,7.499126
2010-05-26,8.931429,9.004643,8.705357,8.718214,850654000,7.465183
2010-05-27,8.95,9.0675,8.896786,9.048214,666282400,7.747754
2010-05-28,9.263929,9.264286,9.048214,9.174286,815614800,7.855704
2010-06-01,9.274643,9.497857,9.248571,9.315357,876472800,7.976502
2010-06-02,9.447857,9.457143,9.2975,9.426786,688548000,8.071913
2010-06-03,9.470714,9.483929,9.300357,9.397143,650106800,8.04653
2010-06-04,9.221786,9.353571,9.093929,9.141429,758304400,7.827571
2010-06-07,9.224643,9.255357,8.948214,8.962143,886942000,7.674053
2010-06-08,9.044286,9.064286,8.773214,8.904643,1000770400,7.624817
2010-06-09,8.981071,8.996429,8.660357,8.685714,854630000,7.437352
2010-06-10,8.744286,8.963571,8.65,8.946786,776356000,7.660903
2010-06-11,8.865357,9.066429,8.834643,9.053929,545759200,7.752647
2010-06-14,9.141429,9.255357,9.071786,9.081429,602960400,7.776195
2010-06-15,9.13,9.280357,9.125,9.274643,585074000,7.941638
2010-06-16,9.325,9.5625,9.308214,9.544643,783678000,8.172833
2010-06-17,9.664286,9.746429,9.625,9.709643,872855200,8.314114
2010-06-18,9.723214,9.821429,9.693571,9.788214,784621600,8.381394
2010-06-21,9.9175,9.964643,9.5975,9.648929,776490400,8.262128
2010-06-22,9.72,9.856071,9.696429,9.780357,717262000,8.374665
2010-06-23,9.806429,9.809286,9.567857,9.6775,768457200,8.286591
2010-06-24,9.678571,9.757143,9.575,9.607143,714277200,8.226349
2010-06-25,9.645,9.6525,9.493214,9.525,549942400,8.156011
2010-06-28,9.533214,9.633929,9.447143,9.582143,584948000,8.204942
2010-06-29,9.432857,9.4425,9.082143,9.148929,1133344800,7.83399
2010-06-30,9.168214,9.213214,8.928929,8.983214,739452000,7.692097
2010-07-01,9.082143,9.1,8.686429,8.874286,1022896000,7.598824
2010-07-02,8.946071,8.961786,8.685714,8.819286,693842800,7.551729
2010-07-06,8.964286,9.028571,8.791429,8.879643,615235600,7.603412
2010-07-07,8.946071,9.241786,8.919643,9.238214,654556000,7.910443
2010-07-08,9.374286,9.389286,9.103214,9.2175,738144400,7.892706
2010-07-09,9.174643,9.282143,9.112857,9.272143,433322400,7.939496
2010-07-12,9.233214,9.351786,9.102143,9.188929,562878400,7.868242
2010-07-13,9.154286,9.157143,8.801071,8.992857,1190924000,7.700348
2010-07-14,8.906429,9.135714,8.892857,9.026071,812047600,7.728787
2010-07-15,8.865357,9.1775,8.832143,8.980357,824866000,7.689648
2010-07-16,9.042143,9.106071,8.871786,8.925,1039858400,7.642247
2010-07-19,8.924286,8.924286,8.557143,8.770714,1024478000,7.510137
2010-07-20,8.675,9.032143,8.571786,8.996071,1074950800,7.703104
2010-07-21,9.4675,9.469643,9.071429,9.08,1185671200,7.774971
2010-07-22,9.202857,9.285714,9.118214,9.250714,645318800,7.921145
2010-07-23,9.181786,9.299286,9.152857,9.283571,533388800,7.949282
2010-07-26,9.285714,9.289286,9.203929,9.26,420551600,7.929097
2010-07-27,9.316786,9.457143,9.296429,9.431429,584771600,8.075889
2010-07-28,9.416786,9.499643,9.294643,9.32,519985200,7.98048
2010-07-29,9.311071,9.380357,9.146429,9.218214,643806800,7.893319
2010-07-30,9.138929,9.275,9.103571,9.1875,448210000,7.867019
2010-08-02,9.301429,9.378214,9.272143,9.351786,428055600,8.007691
2010-08-03,9.321786,9.402143,9.265,9.354643,417653600,8.010141
2010-08-04,9.387143,9.438571,9.296786,9.392143,420375200,8.042249
2010-08-05,9.3475,9.399286,9.305357,9.346429,289097200,8.003108
2010-08-06,9.277857,9.338929,9.201071,9.288929,444897600,7.953868
2010-08-09,9.338571,9.3625,9.270357,9.348214,303128000,8.004634
2010-08-10,9.280357,9.301786,9.198214,9.264643,451920000,7.933074
2010-08-11,9.121429,9.131786,8.921786,8.935357,620054400,7.651114
2010-08-12,8.810357,9.039286,8.79,8.9925,534920400,7.700045
2010-08-13,8.9875,8.995714,8.896071,8.896429,354869200,7.617782
2010-08-16,8.842143,8.928929,8.807857,8.844286,318430000,7.573134
2010-08-17,8.931429,9.093929,8.9,8.998929,422640400,7.705549
2010-08-18,9.012857,9.095357,8.985,9.038214,339696000,7.73919
2010-08-19,9.03,9.052857,8.881429,8.924286,426706000,7.641635
2010-08-20,8.906786,9.068571,8.892857,8.915714,384230000,7.634295
2010-08-23,8.9925,9,8.758929,8.778571,414041600,7.516865
2010-08-24,8.666786,8.678571,8.523214,8.568929,602565600,7.337356
2010-08-25,8.501429,8.713929,8.471429,8.674643,596867600,7.427872
2010-08-26,8.766071,8.776786,8.581429,8.581429,466505200,7.348054
2010-08-27,8.633929,8.664643,8.412857,8.629286,548391200,7.389032
2010-08-30,8.598571,8.776786,8.595714,8.660714,383289200,7.415948
2010-08-31,8.6375,8.734286,8.583929,8.682143,420786800,7.434296
2010-09-01,8.838214,8.980714,8.795714,8.940357,697037600,7.655398
2010-09-02,8.973571,9.006071,8.8775,9.006071,415427600,7.711665
2010-09-03,9.110357,9.242143,9.089286,9.241786,520788800,7.913503
2010-09-07,9.165714,9.268929,9.151786,9.2075,342557600,7.884145
2010-09-08,9.277857,9.4425,9.253571,9.39,526551200,8.040413
2010-09-09,9.465714,9.518571,9.39,9.395357,438575200,8.045003
2010-09-10,9.399643,9.446429,9.335714,9.4075,387542400,8.055401
2010-09-13,9.493571,9.581429,9.491429,9.537143,388780000,8.166407
2010-09-14,9.5075,9.613214,9.482857,9.573571,408150400,8.197602
2010-09-15,9.5775,9.656429,9.565714,9.650714,429368800,8.263655
2010-09-16,9.651429,9.881071,9.625,9.8775,652103200,8.457849
2010-09-17,9.9175,9.927143,9.774286,9.834643,634477200,8.421149
2010-09-20,9.86,10.135,9.851786,10.115357,658677600,8.661518
2010-09-21,10.137857,10.2625,10.099643,10.134643,668074400,8.678033
2010-09-22,10.096786,10.285,10.086071,10.276786,585289600,8.799747
2010-09-23,10.226071,10.455714,10.214286,10.318571,786116800,8.835525
2010-09-24,10.432143,10.483214,10.376786,10.44,649488000,8.939505
2010-09-27,10.499286,10.526071,10.393214,10.398571,482834800,8.904025
2010-09-28,10.420357,10.420357,9.821429,10.245,1035042400,8.772532
2010-09-29,10.258214,10.350357,10.214286,10.263214,469644000,8.788123
2010-09-30,10.321429,10.357143,10.044643,10.133929,673391600,8.677423
2010-10-01,10.219643,10.235,10.048214,10.09,448142800,8.639806
2010-10-04,10.057143,10.103571,9.920357,9.951429,435302000,8.521151
2010-10-05,10.071429,10.3375,10.065,10.319286,501967200,8.836139
2010-10-06,10.3425,10.428214,10.187857,10.328214,670868800,8.843784
2010-10-07,10.369286,10.374286,10.246786,10.329286,408399600,8.844699
2010-10-08,10.418214,10.517857,10.357143,10.5025,658403200,8.993022
2010-10-11,10.526429,10.615714,10.521429,10.548571,427753200,9.032468
2010-10-12,10.550357,10.696429,10.446071,10.662143,558544000,9.129717
2010-10-13,10.721429,10.784286,10.707143,10.719286,630092400,9.178649
2010-10-14,10.774643,10.8025,10.728571,10.796786,435296400,9.245008
2010-10-15,10.98,11.25,10.889643,11.240714,922194000,9.625134
2010-10-18,11.373929,11.392857,11.224643,11.357143,1093010800,9.72483
2010-10-19,10.835714,11.206071,10.715,11.053214,1232784000,9.464583
2010-10-20,11.035714,11.223214,10.959643,11.090357,721624400,9.496387
2010-10-21,11.155714,11.240714,10.957143,11.054286,551460000,9.465497
2010-10-22,11.038214,11.072857,10.939286,10.981071,372778000,9.402811
2010-10-25,11.038929,11.128571,11.015714,11.03,392462000,9.444703
2010-10-26,10.959643,11.062143,10.916071,11.001786,392929600,9.420547
2010-10-27,10.9875,11.067857,10.914286,10.993929,399002800,9.413815
2010-10-28,10.998214,11,10.746429,10.901429,551051200,9.334615
2010-10-29,10.865357,10.924286,10.745357,10.749286,430511200,9.204333
2010-11-01,10.793571,10.914286,10.792857,10.863571,423889200,9.302197
2010-11-02,10.964286,11.078214,10.964286,11.048571,433930000,9.460607
2010-11-03,11.120357,11.174286,11.018929,11.171429,508348400,9.565808
2010-11-04,11.266071,11.435,11.251071,11.366786,642488000,9.733088
2010-11-05,11.356786,11.413214,11.3125,11.326071,361253200,9.698221
2010-11-08,11.328571,11.420357,11.312857,11.379286,281758400,9.743789
2010-11-09,11.466071,11.475,11.232143,11.288571,383544000,9.666114
2010-11-10,11.308571,11.384643,11.198214,11.358214,384227200,9.725746
2010-11-11,11.25,11.371429,11.223214,11.308929,361284000,9.683544
2010-11-12,11.285714,11.303571,10.843929,11.001071,795846800,9.419934
2010-11-15,11.016429,11.090714,10.938214,10.965714,403606000,9.389657
2010-11-16,10.918571,10.985714,10.69,10.771071,657650000,9.22299
2010-11-17,10.757143,10.856786,10.634286,10.732143,479449600,9.189656
2010-11-18,10.9,11.059643,10.881786,11.015357,494491200,9.432169
2010-11-19,10.998929,11.014286,10.901429,10.954643,384843200,9.380176
2010-11-22,10.952857,11.191429,10.923929,11.191429,393075200,9.582932
2010-11-23,11.0875,11.133929,10.948571,11.026071,519447600,9.441338
2010-11-24,11.142857,11.264286,11.133929,11.242857,413725200,9.626969
2010-11-26,11.205,11.346429,11.176429,11.25,237585600,9.633081
2010-11-29,11.267857,11.338571,11.120714,11.316786,445785200,9.690273
2010-11-30,11.197857,11.227143,11.1025,11.1125,501858000,9.515346
2010-12-01,11.259643,11.348214,11.25,11.3,461750800,9.6759
2010-12-02,11.340357,11.392857,11.246071,11.3625,462837200,9.729416
2010-12-03,11.321786,11.380357,11.297857,11.337143,342092800,9.707702
2010-12-06,11.38,11.511786,11.372143,11.433929,448481600,9.790578
2010-12-07,11.564286,11.571071,11.361429,11.364643,391454000,9.731251
2010-12-08,11.415357,11.465,11.325357,11.464643,321935600,9.816878
2010-12-09,11.504643,11.517857,11.393571,11.42,294151200,9.778651
2010-12-10,11.416071,11.466071,11.378571,11.448571,262511200,9.803116
2010-12-13,11.584643,11.609286,11.464286,11.488214,439815600,9.837061
2010-12-14,11.490357,11.519286,11.392857,11.438929,351008000,9.794858
2010-12-15,11.428571,11.535714,11.399643,11.441429,417312000,9.797
2010-12-16,11.4675,11.521786,11.432143,11.473214,322030800,9.824217
2010-12-17,11.486786,11.4925,11.436786,11.450357,386929200,9.804646
2010-12-20,11.485714,11.544643,11.365357,11.5075,385610400,9.853573
2010-12-21,11.535714,11.585357,11.501786,11.578571,256354000,9.914432
2010-12-22,11.584286,11.632857,11.555357,11.612857,265921600,9.94379
2010-12-23,11.607143,11.6125,11.541786,11.557143,223157200,9.896085
2010-12-27,11.530357,11.622857,11.482857,11.595714,249816000,9.929108
2010-12-28,11.639643,11.666429,11.609286,11.623929,175924000,9.953271
2010-12-29,11.650714,11.658929,11.610714,11.6175,163139200,9.947767
2010-12-30,11.624286,11.625357,11.5375,11.559286,157494400,9.897918
2010-12-31,11.533929,11.552857,11.475357,11.52,193508000,9.864283
2011-01-03,11.63,11.795,11.601429,11.770357,445138400,10.07865
2011-01-04,11.872857,11.875,11.719643,11.831786,309080800,10.131253
2011-01-05,11.769643,11.940714,11.767857,11.928571,255519600,10.214128
2011-01-06,11.954286,11.973214,11.889286,11.918929,300428800,10.205872
2011-01-07,11.928214,12.0125,11.853571,12.004286,311931200,10.27896
2011-01-10,12.101071,12.258214,12.041786,12.230357,448560000,10.472537
2011-01-11,12.317143,12.32,12.123929,12.201429,444108000,10.447768
2011-01-12,12.258929,12.301071,12.214286,12.300714,302590400,10.532784
2011-01-13,12.327143,12.38,12.280357,12.345714,296780400,10.571316
2011-01-14,12.353214,12.445714,12.301429,12.445714,308840000,10.656941
2011-01-18,11.768571,12.312857,11.642857,12.166071,1880998000,10.41749
2011-01-19,12.441071,12.45,12.031429,12.101429,1135612800,10.36214
2011-01-20,12.015357,12.082143,11.79,11.881429,764789200,10.17376
2011-01-21,11.920357,11.96,11.665357,11.668571,754401200,9.991497
2011-01-24,11.673929,12.051786,11.668571,12.051786,574683200,10.319633
2011-01-25,12.011786,12.194286,11.948929,12.192857,546868000,10.440427
2011-01-26,12.248571,12.342857,12.196429,12.280357,506875600,10.515357
2011-01-27,12.277857,12.310357,12.243929,12.2575,285026000,10.495778
2011-01-28,12.291786,12.3,11.911786,12.003571,592057200,10.278348
2011-01-31,11.992857,12.144286,11.939286,12.118571,377246800,10.37682
2011-02-01,12.189286,12.344643,12.177857,12.3225,426633200,10.55144
2011-02-02,12.301786,12.330357,12.269643,12.297143,258955200,10.529727
2011-02-03,12.278571,12.294286,12.091071,12.265714,393797600,10.502814
2011-02-04,12.272857,12.382143,12.268214,12.375,321840400,10.596392
2011-02-07,12.424643,12.616071,12.415714,12.567143,485021600,10.760918
2011-02-08,12.631429,12.697143,12.576786,12.685714,381040800,10.862451
2011-02-09,12.685357,12.821429,12.673929,12.791429,482745200,10.95297
2011-02-10,12.763929,12.857143,12.428571,12.662143,928550000,10.842264
2011-02-11,12.669643,12.778571,12.626429,12.744643,367572800,10.912909
2011-02-14,12.7425,12.838571,12.739643,12.827857,310416400,10.984164
2011-02-15,12.828214,12.856071,12.769643,12.853571,284174800,11.006182
2011-02-16,12.885714,13.032143,12.875,12.968929,481157600,11.104959
2011-02-17,12.758929,12.866786,12.732857,12.796429,530583200,10.957251
2011-02-18,12.811071,12.839286,12.482857,12.52,816057200,10.720554
2011-02-22,12.219643,12.335714,12.061429,12.093214,872555600,10.355105
2011-02-23,12.098929,12.308571,12.093214,12.236429,671854400,10.47774
2011-02-24,12.286429,12.326786,12.084643,12.245714,499900800,10.485688
2011-02-25,12.330714,12.443929,12.314286,12.434286,380018800,10.647157
2011-02-28,12.544286,12.680357,12.54,12.614643,403074000,10.801594
2011-03-01,12.695357,12.704286,12.417143,12.475357,456136800,10.682325
2011-03-02,12.498571,12.655357,12.442857,12.575714,602590800,10.76826
2011-03-03,12.756786,12.849643,12.711429,12.841429,500788400,10.995781
2011-03-04,12.859643,12.8675,12.776786,12.857143,453266800,11.009239
2011-03-07,12.907143,12.916786,12.546786,12.691429,546123200,10.867344
2011-03-08,12.675357,12.764286,12.580357,12.705714,356316800,10.879576
2011-03-09,12.6675,12.67,12.521429,12.588214,453306000,10.778962
2011-03-10,12.468571,12.491786,12.317857,12.381071,507539200,10.601591
2011-03-11,12.333214,12.582857,12.321429,12.571071,471080400,10.764283
2011-03-14,12.613571,12.731429,12.546786,12.627143,435957200,10.812298
2011-03-15,12.217857,12.422857,12.146429,12.336786,721081200,10.563668
2011-03-16,12.214286,12.25,11.652143,11.786071,1162011200,10.092108
2011-03-17,12.029643,12.128929,11.809286,11.951429,659422400,10.2337
2011-03-18,12.040357,12.078571,11.785714,11.809643,753214000,10.112291
2011-03-21,11.999643,12.133571,11.973571,12.117857,409402000,10.376209
2011-03-22,12.234286,12.236429,12.112143,12.185714,325922800,10.434314
2011-03-23,12.117143,12.150714,11.998214,12.113929,372996400,10.372844
2011-03-24,12.208929,12.357143,12.102143,12.320357,404712000,10.549603
2011-03-25,12.431071,12.573571,12.393571,12.555,448910000,10.750522
2011-03-28,12.6125,12.654286,12.515714,12.515714,309355200,10.716885
2011-03-29,12.416429,12.534286,12.359286,12.534286,352900800,10.732783
2011-03-30,12.522857,12.531429,12.408571,12.451071,329406000,10.66153
2011-03-31,12.37,12.492857,12.359286,12.446786,274019200,10.657862
2011-04-01,12.539643,12.556786,12.260714,12.305714,418661600,10.537063
2011-04-04,12.296786,12.307143,12.085714,12.185357,460084800,10.434007
2011-04-05,12.035357,12.223214,12,12.103214,482731200,10.363669
2011-04-06,12.186429,12.282143,12.040714,12.072857,402539200,10.337674
2011-04-07,12.075,12.158214,12.001071,12.074286,373447200,10.338897
2011-04-08,12.14,12.148214,11.926786,11.966429,377535200,10.246543
2011-04-11,11.930714,11.988214,11.786429,11.814286,398946800,10.116268
2011-04-12,11.803214,11.918929,11.792857,11.871429,425639200,10.165198
2011-04-13,11.965,12.005,11.875714,12.004643,346220000,10.279265
2011-04-14,11.957143,12,11.859286,11.872143,301800800,10.165807
2011-04-15,11.903571,11.915714,11.671429,11.695,453605600,10.014127
2011-04-18,11.646429,11.865357,11.434286,11.851786,609898800,10.148378
2011-04-19,11.896429,12.070714,11.846786,12.066429,419378400,10.33217
2011-04-20,12.268214,12.348214,12.196429,12.228929,700666400,10.471314
2011-04-21,12.678571,12.683214,12.447143,12.525,753810400,10.724832
2011-04-25,12.512143,12.633929,12.510714,12.6075,266546000,10.795477
2011-04-26,12.629286,12.678214,12.476786,12.515,338800000,10.716274
2011-04-27,12.58,12.583929,12.396429,12.505357,356213200,10.708013
2011-04-28,12.363929,12.491071,12.34,12.383929,360959200,10.604036
2011-04-29,12.385,12.641071,12.381071,12.504643,1006345200,10.707405
2011-05-02,12.490714,12.516786,12.339286,12.367143,442713600,10.589663
2011-05-03,12.428214,12.496071,12.343571,12.435714,313348000,10.648379
2011-05-04,12.437857,12.565357,12.388571,12.484643,389250400,10.690277
2011-05-05,12.442857,12.533929,12.358929,12.383929,335969200,10.604036
2011-05-06,12.488929,12.5,12.364643,12.380714,280134400,10.601289
2011-05-09,12.423571,12.471429,12.376071,12.414286,204747200,10.630032
2011-05-10,12.460357,12.488929,12.380714,12.480357,282091600,10.686606
2011-05-11,12.465,12.5,12.33,12.401071,3.36e+08,10.618716
2011-05-12,12.361429,12.397143,12.223929,12.3775,3.22e+08,10.598533
2011-05-13,12.345,12.366071,12.155357,12.160714,326116000,10.412907
2011-05-16,12.114286,12.186429,11.878571,11.903571,449775200,10.192722
2011-05-17,11.857143,12.005,11.811786,12.005,452334400,10.279573
2011-05-18,12.016786,12.180357,12,12.138214,334776400,10.39364
2011-05-19,12.217143,12.228929,12.095357,12.161786,261170000,10.413824
2011-05-20,12.127143,12.176786,11.965,11.972143,337968400,10.251438
2011-05-23,11.784643,11.999286,11.765,11.942857,383600000,10.226361
2011-05-24,11.982143,11.996429,11.833571,11.863929,321927200,10.158776
2011-05-25,11.908214,12.091429,11.8875,12.027857,294224000,10.299143
2011-05-26,11.998929,12.031786,11.943929,11.964286,222560800,10.244709
2011-05-27,11.957143,12.058214,11.939643,12.050357,203599200,10.31841
2011-05-31,12.182143,12.4225,12.178571,12.4225,417754400,10.637065
2011-06-01,12.459643,12.576071,12.308929,12.339643,554682800,10.566113
2011-06-02,12.375,12.427857,12.296429,12.360714,338783200,10.58416
2011-06-03,12.256429,12.333214,12.214643,12.265714,313250000,10.502814
2011-06-06,12.346429,12.394643,12.064643,12.072857,461941200,10.337674
2011-06-07,12.0775,12.079286,11.853571,11.858571,529785200,10.154186
